Product Name,Category,Total Qty,Wishlists,Buy Price,Sell Price,URL,Barcode,Manufacturer SKU,ASIN,MSRP,Brand,Weight,Description,Max Qty,Domestic Only,Tax Exempt
Shining Aerosaur,Ixalan,60,0,0.00,0.25,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/shining_aerosaur/1537803,,,B075RGY474,0.00,"",0.005,"",4,,false
Shipwreck Looter,Ixalan,60,0,0.00,0.25,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/shipwreck_looter/1537813,,,B075RNH216,0.00,"",0.005,"",4,,false
Shore Keeper,Ixalan,60,0,0.00,0.25,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/shore_keeper/1537823,,,B075RGCHD3,0.00,"",0.005,"",4,,false
Rigging Runner,Ixalan,4,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/rigging_runner/1537853,,,B075RJQ4R7,0.00,"",0.005,"",4,,false
Ritual of Rejuvenation,Ixalan,60,0,0.00,0.25,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/ritual_of_rejuvenation/1537863,,,B075RJVD53,0.00,"",0.005,"",4,,false
Siren Lookout,Ixalan,60,0,0.00,0.25,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/siren_lookout/1537873,,,B075RSZM24,0.00,"",0.005,"",4,,false
Plains (260) - Foil,Ixalan,0,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/plains_260__foil/1537883,,,B075RKXQJ8,0.00,"",0.005,"",4,,false
Plains (263) - Foil,Ixalan,0,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/plains_263__foil/1537893,,,B075RPWRG9,0.00,"",0.005,"",4,,false
Pounce - Foil,Ixalan,3,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/pounce__foil/1537903,,,B075RNG3H2,0.00,"",0.005,"",4,,false
Prying Blade - Foil,Ixalan,0,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/prying_blade__foil/1537913,,,B075RM9HW1,0.00,"",0.005,"",4,,false
Pterodon Knight - Foil,Ixalan,1,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/pterodon_knight__foil/1537923,,,B075RK434K,0.00,"",0.005,"",4,,false
Queen's Agent - Foil,Ixalan,1,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/queens_agent__foil/1537933,,,B075RM4MCL,0.00,"",0.005,"",4,,false
Queen's Commission - Foil,Ixalan,0,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/queens_commission__foil/1537943,,,B075RL2RND,0.00,"",0.005,"",4,,false
Rallying Roar - Foil,Ixalan,3,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/rallying_roar__foil/1537953,,,B075RJYLH8,0.00,"",0.005,"",4,,false
Raptor Companion - Foil,Ixalan,1,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/raptor_companion__foil/1537963,,,B075RMXTZC,0.00,"",0.005,"",4,,false
Repeating Barrage - Foil,Ixalan,1,0,0.00,1.49,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/repeating_barrage__foil/1537973,,,B075RRTPMT,0.00,"",0.005,"",4,,false
River Heralds' Boon - Foil,Ixalan,4,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/river_heralds_boon__foil/1537983,,,B075RJJWD1,0.00,"",0.005,"",4,,false
Rummaging Goblin - Foil,Ixalan,5,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/rummaging_goblin__foil/1537993,,,B075RQ3RBY,0.00,"",0.005,"",4,,false
Run Aground - Foil,Ixalan,3,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/run_aground__foil/1538003,,,B075RVMB6V,0.00,"",0.005,"",4,,false
Sailor of Means - Foil,Ixalan,1,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/sailor_of_means__foil/1538013,,,B075RKB25D,0.00,"",0.005,"",4,,false
Seekers' Squire - Foil,Ixalan,0,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/seekers_squire__foil/1538023,,,B075RPBCNQ,0.00,"",0.005,"",4,,false
Tocatli Honor Guard,Ixalan,17,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/tocatli_honor_guard/1538033,,,B075NS6WNK,0.00,"",0.005,"",4,,false
Sorcerous Spyglass,Ixalan,11,0,0.00,1.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/sorcerous_spyglass/1538043,,,B075NT9R25,0.00,"",0.005,"",4,,false
Star of Extinction,Ixalan,2,1,0.00,2.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/star_of_extinction/1538053,,,B075NT49H1,0.00,"",0.005,"",4,,false
Sunbird's Invocation,Ixalan,15,0,0.00,1.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/sunbirds_invocation/1538063,,,B075NV525B,0.00,"",0.005,"",4,,false
Sunpetal Grove,Ixalan,0,0,0.00,3.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/sunpetal_grove/1538073,"","",B075NSYQVN,0.00,"",0.005,"",4,false,false
"Tishana, Voice of Thunder",Ixalan,25,0,0.00,1.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/tishana_voice_of_thunder/1538083,,,B075NW4CFW,0.00,"",0.005,"",4,,false
Tilonalli's Skinshifter,Ixalan,30,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/tilonallis_skinshifter/1538093,,"",B075NSL576,0.00,"",0.005,"",4,,false
Vanquisher's Banner,Ixalan,1,0,0.00,7.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/vanquishers_banner/1538103,,,B075NS9TGM,0.00,"",0.005,"",4,,false
Verdant Sun's Avatar,Ixalan,41,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/verdant_suns_avatar/1538113,,,B075NRSM44,0.00,"",0.005,"",4,,false
Vraska's Contempt,Ixalan,5,1,0.00,3.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/vraskas_contempt/1538123,,,B075NWM1HL,0.00,"",0.005,"",4,,false
Waker of the Wilds,Ixalan,45,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/waker_of_the_wilds/1538133,,,B075NVBZ7Z,0.00,"",0.005,"",4,,false
Tocatli Honor Guard - Foil,Ixalan,1,0,0.00,2.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/tocatli_honor_guard__foil/1538143,,,B075NSZTZ4,0.00,"",0.005,"",4,,false
Sorcerous Spyglass - Foil,Ixalan,0,0,0.00,9.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/sorcerous_spyglass__foil/1538153,,,B075NSWFLS,0.00,"",0.005,"",4,,false
Star of Extinction - Foil,Ixalan,0,0,0.00,7.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/star_of_extinction__foil/1538163,,,B075NVDG1S,0.00,"",0.005,"",4,,false
Sunbird's Invocation - Foil,Ixalan,1,0,0.00,7.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/sunbirds_invocation__foil/1538173,,,B075NSKCKT,0.00,"",0.005,"",4,,false
Sunpetal Grove - Foil,Ixalan,1,0,0.00,7.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/sunpetal_grove__foil/1538183,"","",B075NVDSCD,0.00,"",0.005,"",4,false,false
"Tishana, Voice of Thunder - Foil",Ixalan,1,0,0.00,4.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/tishana_voice_of_thunder__foil/1538193,,,B075NV4MFJ,0.00,"",0.005,"",4,,false
Tilonalli's Skinshifter - Foil,Ixalan,4,0,0.00,1.49,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/tilonallis_skinshifter__foil/1538203,,"",B075NVGBRS,0.00,"",0.005,"",4,,false
Vanquisher's Banner - Foil,Ixalan,0,0,0.00,14.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/vanquishers_banner__foil/1538213,,,B075NW22QH,0.00,"",0.005,"",4,,false
Verdant Sun's Avatar - Foil,Ixalan,1,0,0.00,1.49,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/verdant_suns_avatar__foil/1538223,,,B075NVH8MB,0.00,"",0.005,"",4,,false
Vraska's Contempt - Foil,Ixalan,0,0,0.00,11.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/vraskas_contempt__foil/1538233,,,B075NTV291,0.00,"",0.005,"",4,,false
Waker of the Wilds - Foil,Ixalan,2,0,0.00,1.49,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/waker_of_the_wilds__foil/1538243,,,B075NTXB99,0.00,"",0.005,"",4,,false
Treasure Map // Treasure Cove,Ixalan,3,0,0.00,2.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/treasure_map__treasure_cove/1538253,,,B075NTP5RG,0.00,"",0.005,"",4,,false
Sleek Schooner,Ixalan,12,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/sleek_schooner/1538263,,,B075NTM683,0.00,"",0.005,"",4,,false
Sun-Crowned Hunters,Ixalan,59,0,0.00,0.25,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/suncrowned_hunters/1538273,,,B075NTBWBZ,0.00,"",0.005,"",4,,false
Tishana's Wayfinder,Ixalan,60,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/tishanas_wayfinder/1538283,,,B075NWCSL9,0.00,"",0.005,"",4,,false
Treasure Map // Treasure Cove - Foil,Ixalan,0,0,0.00,7.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/treasure_map__treasure_cove__foil/1538293,,,B075NV3YS7,0.00,"",0.005,"",4,,false
Sleek Schooner - Foil,Ixalan,3,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/sleek_schooner__foil/1538303,,,B075NW3BTQ,0.00,"",0.005,"",4,,false
Sun-Crowned Hunters - Foil,Ixalan,3,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/suncrowned_hunters__foil/1538313,,,B075NV9JPM,0.00,"",0.005,"",4,,false
Tishana's Wayfinder - Foil,Ixalan,0,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/tishanas_wayfinder__foil/1538323,,,B075NTNM2H,0.00,"",0.005,"",4,,false
Unclaimed Territory,Ixalan,136,0,0.00,2.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/unclaimed_territory/1538333,,,B075NVJK5C,0.00,"",0.005,"",4,,false
Unfriendly Fire,Ixalan,60,0,0.00,0.25,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/unfriendly_fire/1538343,,,B075NSN6S3,0.00,"",0.005,"",4,,false
Wakening Sun's Avatar,Ixalan,10,0,0.00,1.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/wakening_suns_avatar/1538353,,,B075NVF8GG,0.00,"",0.005,"",4,,false
Walk the Plank,Ixalan,32,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/walk_the_plank/1538363,,,B075NVJC6Z,0.00,"",0.005,"",4,,false
Unclaimed Territory - Foil,Ixalan,2,0,0.00,4.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/unclaimed_territory__foil/1538373,,,B075NVRYPN,0.00,"",0.005,"",4,,false
Unfriendly Fire - Foil,Ixalan,1,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/unfriendly_fire__foil/1538383,,,B075NV2HHF,0.00,"",0.005,"",4,,false
Wakening Sun's Avatar - Foil,Ixalan,0,0,0.00,4.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/wakening_suns_avatar__foil/1538393,,,B075NVSV3Z,0.00,"",0.005,"",4,,false
Walk the Plank - Foil,Ixalan,2,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/walk_the_plank__foil/1538403,,,B075NVVR79,0.00,"",0.005,"",4,,false
Storm Fleet Aerialist,Ixalan,12,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/storm_fleet_aerialist/1538413,,,B075NVLSDF,0.00,"",0.005,"",4,,false
Storm Fleet Arsonist,Ixalan,12,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/storm_fleet_arsonist/1538423,,,B075NVZW75,0.00,"",0.005,"",4,,false
Thaumatic Compass // Spires of Orazca,Ixalan,5,0,0.00,2.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/thaumatic_compass__spires_of_orazca/1538433,,,B075NVP3FM,0.00,"",0.005,"",4,,false
Wanted Scoundrels,Ixalan,12,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/wanted_scoundrels/1538443,,,B075NW5WBM,0.00,"",0.005,"",4,,false
Wildgrowth Walker,Ixalan,24,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/wildgrowth_walker/1538453,,,B075NW51B5,0.00,"",0.005,"",4,,false
Wily Goblin,Ixalan,6,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/wily_goblin/1538463,,,B075NWZNBD,0.00,"",0.005,"",4,,false
Storm Fleet Aerialist - Foil,Ixalan,1,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/storm_fleet_aerialist__foil/1538473,,,B075NXKRLW,0.00,"",0.005,"",4,,false
Storm Fleet Arsonist - Foil,Ixalan,3,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/storm_fleet_arsonist__foil/1538483,,,B075NYGF9Z,0.00,"",0.005,"",4,,false
Thaumatic Compass // Spires of Orazca  - Foil,Ixalan,0,0,0.00,7.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/thaumatic_compass__spires_of_orazca__foil/1538493,,,B075NXHG6Q,0.00,"",0.005,"",4,,false
Wanted Scoundrels - Foil,Ixalan,0,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/wanted_scoundrels__foil/1538503,,,B075NXFTRF,0.00,"",0.005,"",4,,false
Wildgrowth Walker - Foil,Ixalan,2,0,0.00,2.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/wildgrowth_walker__foil/1538513,,,B075NXPYP6,0.00,"",0.005,"",4,,false
Wily Goblin - Foil,Ixalan,1,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/wily_goblin__foil/1538523,,,B075NXM845,0.00,"",0.005,"",4,,false
Slice in Twain,Ixalan,14,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/slice_in_twain/1538533,,,B075NXNTP1,0.00,"",0.005,"",4,,false
Spell Pierce,Ixalan,55,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/spell_pierce/1538543,,,B075NXCX1K,0.00,"",0.005,"",4,,false
Slice in Twain - Foil,Ixalan,4,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/slice_in_twain__foil/1538553,,,B075NXJG3Q,0.00,"",0.005,"",4,,false
Spell Pierce - Foil,Ixalan,0,0,0.00,4.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/spell_pierce__foil/1538563,,,B075NYCVK7,0.00,"",0.005,"",4,,false
Skittering Heartstopper,Ixalan,60,0,0.00,0.25,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/skittering_heartstopper/1538573,,,B075QMN1MG,0.00,"",0.005,"",4,,false
Storm Fleet Spy,Ixalan,17,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/storm_fleet_spy/1538583,,,B075QLTPSD,0.00,"",0.005,"",4,,false
Thundering Spineback,Ixalan,13,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/thundering_spineback/1538593,,,B075QLRYRW,0.00,"",0.005,"",4,,false
"Vona, Butcher of Magan",Ixalan,0,0,0.00,3.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/vona_butcher_of_magan/1538603,,,B075QMDBJR,0.00,"",0.005,"",4,,false
Skittering Heartstopper - Foil,Ixalan,1,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/skittering_heartstopper__foil/1538613,,,B075QMMG34,0.00,"",0.005,"",4,,false
Storm Fleet Spy - Foil,Ixalan,1,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/storm_fleet_spy__foil/1538623,,,B075QML63M,0.00,"",0.005,"",4,,false
Thundering Spineback - Foil,Ixalan,0,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/thundering_spineback__foil/1538633,,,B075QMH836,0.00,"",0.005,"",4,,false
"Vona, Butcher of Magan - Foil",Ixalan,1,0,0.00,9.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/vona_butcher_of_magan__foil/1538643,,,B075QLW9JC,0.00,"",0.005,"",4,,false
Sky Terror,Ixalan,4,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/sky_terror/1538653,,"",B075QLXMX1,0.00,"",0.005,"",4,,false
Sky Terror - Foil,Ixalan,0,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/sky_terror__foil/1538663,,"",B075QMTV4C,0.00,"",0.005,"",4,,false
Snapping Sailback,Ixalan,6,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/snapping_sailback/1538673,,"",B075QM5NNR,0.00,"",0.005,"",4,,false
Snapping Sailback - Foil,Ixalan,1,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/snapping_sailback__foil/1538683,,"",B075QMDBGN,0.00,"",0.005,"",4,,false
"Vraska, Relic Seeker",Ixalan,8,0,0.00,3.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/vraska_relic_seeker/1538693,"","",B075QMLZNZ,0.00,"",0.005,"",4,false,false
Spell Swindle,Ixalan,17,0,0.00,1.49,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/spell_swindle/1538703,,,B075QM7HTB,0.00,"",0.005,"",4,,false
Trove of Temptation,Ixalan,12,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/trove_of_temptation/1538713,,,B075QL3236,0.00,"",0.005,"",4,,false
Vicious Conquistador,Ixalan,7,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/vicious_conquistador/1538723,,"",B075QNMMFZ,0.00,"",0.005,"",4,,false
"Vraska, Relic Seeker - Foil",Ixalan,0,0,0.00,11.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/vraska_relic_seeker__foil/1538733,,"",B075QMTY12,0.00,"",0.005,"",4,,false
Spell Swindle - Foil,Ixalan,1,0,0.00,2.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/spell_swindle__foil/1538743,,,B075QMHRW7,0.00,"",0.005,"",4,,false
Trove of Temptation - Foil,Ixalan,3,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/trove_of_temptation__foil/1538753,,,B075QN1WXG,0.00,"",0.005,"",4,,false
Vicious Conquistador - Foil,Ixalan,0,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/vicious_conquistador__foil/1538763,,"",B075QMP9BS,0.00,"",0.005,"",4,,false
Siren's Ruse,Ixalan,60,0,0.00,0.25,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/sirens_ruse/1538773,,,B075RPFXHR,0.00,"",0.005,"",4,,false
Skyblade of the Legion,Ixalan,60,0,0.00,0.25,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/skyblade_of_the_legion/1538783,,,B075RHK56M,0.00,"",0.005,"",4,,false
Slash of Talons,Ixalan,60,0,0.00,0.25,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/slash_of_talons/1538793,,,B075RJ2VYQ,0.00,"",0.005,"",4,,false
Spike-Tailed Ceratops,Ixalan,60,0,0.00,0.25,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/spiketailed_ceratops/1538803,,,B075RHXH9X,0.00,"",0.005,"",4,,false
Steadfast Armasaur,Ixalan,15,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/steadfast_armasaur/1538813,,,B075RGR47T,0.00,"",0.005,"",4,,false
Storm Fleet Pyromancer,Ixalan,60,0,0.00,0.25,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/storm_fleet_pyromancer/1538823,,,B075RJK89X,0.00,"",0.005,"",4,,false
Storm Sculptor,Ixalan,60,0,0.00,0.25,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/storm_sculptor/1538833,,,B075RHV3JJ,0.00,"",0.005,"",4,,false
Tempest Caller,Ixalan,9,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/tempest_caller/1538873,,,B075RHVTT9,0.00,"",0.005,"",4,,false
Territorial Hammerskull,Ixalan,57,0,0.00,0.25,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/territorial_hammerskull/1538883,,,B075RJ4G5Q,0.00,"",0.005,"",4,,false
Unknown Shores,Ixalan,60,0,0.00,0.25,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/unknown_shores/1538893,,,B075RNLGXP,0.00,"",0.005,"",4,,false
Vampire's Zeal,Ixalan,60,0,0.00,0.25,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/vampires_zeal/1538903,,,B075RNTJL7,0.00,"",0.005,"",4,,false
Vance's Blasting Cannons // Spitfire Bastion,Ixalan,16,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/vances_blasting_cannons__spitfire_bastion/1538913,,,B075RNMYX5,0.00,"",0.005,"",4,,false
Verdant Rebirth,Ixalan,16,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/verdant_rebirth/1538923,,,B075RNLGZF,0.00,"",0.005,"",4,,false
Vineshaper Mystic,Ixalan,12,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/vineshaper_mystic/1538933,,,B075RHYW3L,0.00,"",0.005,"",4,,false
Watertrap Weaver,Ixalan,60,0,0.00,0.25,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/watertrap_weaver/1538943,,,B075RHKCY8,0.00,"",0.005,"",4,,false
Wind Strider,Ixalan,60,0,0.00,0.25,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/wind_strider/1538953,,,B075RPZJQQ,0.00,"",0.005,"",4,,false
Skulduggery,Ixalan,60,0,0.00,0.25,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/skulduggery/1538963,,,B075RNMYGS,0.00,"",0.005,"",4,,false
Skymarch Bloodletter,Ixalan,56,0,0.00,0.25,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/skymarch_bloodletter/1538973,,,B075RPC8SS,0.00,"",0.005,"",4,,false
Spreading Rot,Ixalan,60,0,0.00,0.25,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/spreading_rot/1538983,,,B075RYH65B,0.00,"",0.005,"",4,,false
Sunrise Seeker,Ixalan,60,0,0.00,0.25,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/sunrise_seeker/1538993,,,B075RKTF4Z,0.00,"",0.005,"",4,,false
Sword-Point Diplomacy,Ixalan,40,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/swordpoint_diplomacy/1539013,,,B075RK1NZJ,0.00,"",0.005,"",4,,false
Vanquish the Weak,Ixalan,60,0,0.00,0.25,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/vanquish_the_weak/1539023,,,B075RVSPJ8,0.00,"",0.005,"",4,,false
Shaper Apprentice - Foil,Ixalan,4,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/shaper_apprentice__foil/1539033,,,B075RNM3PT,0.00,"",0.005,"",4,,false
Sheltering Light - Foil,Ixalan,0,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/sheltering_light__foil/1539043,,,B075RV96LV,0.00,"",0.005,"",4,,false
Shining Aerosaur - Foil,Ixalan,2,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/shining_aerosaur__foil/1539053,,,B075RTR9RY,0.00,"",0.005,"",4,,false
Shipwreck Looter - Foil,Ixalan,3,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/shipwreck_looter__foil/1539063,,,B075RPWXDN,0.00,"",0.005,"",4,,false
Shore Keeper - Foil,Ixalan,1,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/shore_keeper__foil/1539073,,,B075RSFLTK,0.00,"",0.005,"",4,,false
Siren's Ruse - Foil,Ixalan,1,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/sirens_ruse__foil/1539083,,,B075RTP6FS,0.00,"",0.005,"",4,,false
